claim_start_date,claim_id,tenure,exposure_id,claim_status,condition_category,claim_paid,total_claim_amount,nb_postcode,nb_suburb,nb_state,median_income,UW_Date,pet_gender,pet_de_sexed,pet_de_sexed_age,pet_is_switcher,nb_policy_first_inception_date,pet_age_months,nb_contribution,nb_excess,nb_address_type_adj,person_dob,nb_contribution_excess,pet_age_years,owner_age_years,nb_number_of_breeds,nb_average_breed_size,nb_breed_type,nb_breed_trait,nb_breed_name_unique,nb_breed_name_unique_concat,is_multi_pet_plan,lead_date_day,quote_date,quote_time_group,exposure_id_1,row_num,earned_units,SA1,SA2,SA3,SA4,mm_category
2024-01-08T00:00:00Z,claim_612bc7a1-eef5-4280-8d20-1fc18435a91f,2,exposure_2a929181-66bd-4b64-a47c-7407b55b4b12,covered_with_exclusions_paid,Ingestion,269.58181818181816,546.7090909090908,2010,Surry Hills,NSW,67312,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-11-06T17:00:00Z,6,80,100,House,2004-05-03,80100,0-6 months,19,1,1,purebred,brachycephalic,cavalier king charles spaniel,cavalier king charles spaniel,FALSE,0,2023-11-07T12:56:45Z,Afternoon (12:00 - 17:59),exposure_2a929181-66bd-4b64-a47c-7407b55b4b12,1,1,Surry Hills,Surry Hills,Sydney Inner City,Sydney - City and Inner South,1
2024-01-08T00:00:00Z,claim_7bd0866d-14a6-41bd-9106-18451bb24c00,1,exposure_bbdc25ed-1597-41ca-985a-9cbb2e7aba63,covered_paid,Allergies & skin,77.27272727272727,77.27272727272727,6055,Dayton,WA,130676,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-23T17:00:00Z,2,90,100,House,1989-07-21,90100,0-6 months,34,1,1,purebred,terrier,west highland white terrier,west highland white terrier,FALSE,0,2023-12-24T02:20:32Z,Late Night (00:00 - 04:59),exposure_bbdc25ed-1597-41ca-985a-9cbb2e7aba63,1,1,South Guildford,Perth Airport,Belmont - Victoria Park,Perth - South East,1
2024-01-08T00:00:00Z,claim_a6266f58-538c-42b4-894f-f9357038aeb6,4,exposure_d4fd0ca3-60f5-446e-99db-9c65a67bd0fc,covered_paid,Eyes & ears,133.5272727272727,148.36363636363637,2577,Berrima,NSW,47975,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-09-21T17:00:00Z,3,90,0,House,1974-03-15,900,0-6 months,49,2,2,cross,cross,cross,"australian cattle dogblue heeler, border collie cross",FALSE,0,2023-09-22T08:37:16Z,Morning (05:00 - 11:59),exposure_d4fd0ca3-60f5-446e-99db-9c65a67bd0fc,1,1,Wingello,Southern Highlands,Southern Highlands,Southern Highlands and Shoalhaven,3
2024-01-08T00:00:00Z,claim_b1885098-d757-4942-bc4c-f88b08f7a18e,1,exposure_3d55a373-2617-4821-8ace-3377775180c1,covered_paid,Eyes & ears,62.18181818181818,160,2099,Cromer,NSW,55299,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-06T17:00:00Z,57,90,100,House,1981-03-25,90100,4 years,42,1,1,purebred,brachycephalic,pug,pug,FALSE,0,2023-11-25T12:10:22Z,Afternoon (12:00 - 17:59),exposure_3d55a373-2617-4821-8ace-3377775180c1,1,1,Oxford Falls,Frenchs Forest - Oxford Falls,Warringah,Sydney - Northern Beaches,1
2024-01-08T00:00:00Z,claim_c2ac365f-9f94-4ac7-8c22-44d314eb6f89,1,exposure_bbdc25ed-1597-41ca-985a-9cbb2e7aba63,covered_with_exclusions_paid,Allergies & skin,248.40909090909088,436.9272727272727,6055,Dayton,WA,130676,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-23T17:00:00Z,2,90,100,House,1989-07-21,90100,0-6 months,34,1,1,purebred,terrier,west highland white terrier,west highland white terrier,FALSE,0,2023-12-24T02:20:32Z,Late Night (00:00 - 04:59),exposure_bbdc25ed-1597-41ca-985a-9cbb2e7aba63,1,1,South Guildford,Perth Airport,Belmont - Victoria Park,Perth - South East,1
2024-01-09T00:00:00Z,claim_0d277a75-2521-484f-9249-aebc63c273c6,2,exposure_3745fe1a-2825-4807-a95e-bd7eeff8b181,covered_paid,Other,81.96363636363635,193.36363636363637,4065,Bardon,QLD,74633,2024-01-01T00:00:00Z,female,TRUE,4-6 months,FALSE,2023-11-16T17:00:00Z,38,80,100,House,1988-03-15,80100,3 years,35,2,1.5,cross,cross,cross,"kelpie cross, fox terriersmooth haired",FALSE,0,2023-11-17T12:14:44Z,Afternoon (12:00 - 17:59),exposure_3745fe1a-2825-4807-a95e-bd7eeff8b181,1,1,Red Hill (Brisbane - Qld),Red Hill (Qld),Brisbane Inner - West,Brisbane Inner City,1
2024-01-09T00:00:00Z,claim_2b63cc58-d1dc-44d2-878e-4f0b175b20c2,1,exposure_b2fc85fc-18a8-4dd8-b3e5-14f88bf84f5d,covered_paid,Other,71.27272727272727,89.09090909090908,3103,Balwyn,VIC,51703,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-18T17:00:00Z,37,80,0,House,1975-08-01,800,3 years,48,1,3,purebred,pointer,dalmatian,dalmatian,FALSE,0,2023-12-18T14:54:24Z,Afternoon (12:00 - 17:59),exposure_b2fc85fc-18a8-4dd8-b3e5-14f88bf84f5d,1,1,Balwyn,Balwyn,Boroondara,Melbourne - Inner East,1
2024-01-09T00:00:00Z,claim_62a71420-7a6e-432b-bd9e-6c6959ba9dba,1,exposure_dd70c3e1-153c-4cb0-b3b7-3e2979781109,covered_paid,Gastrointestinal Issues,382.9090909090909,478.6454545454545,2484,South Murwillumbah,NSW,42239,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-04T17:00:00Z,2,80,100,House,2004-02-13,80100,0-6 months,19,1,3,unnamed cross,unknown,american staffordshire terrier cross,american staffordshire terrier cross,FALSE,0,2023-12-05T15:54:36Z,Afternoon (12:00 - 17:59),exposure_dd70c3e1-153c-4cb0-b3b7-3e2979781109,1,1,Urliup,Tweed Heads,Gold Coast Hinterland,Gold Coast,1
2024-01-09T00:00:00Z,claim_ebb3f279-0dc9-4c09-921b-332ec538b91c,1,exposure_5828ee28-96cb-451d-9eba-897a29a4fcce,covered_with_exclusions_paid,Eyes & ears,279.7272727272727,1013.5363636363636,4352,Derrymore,QLD,54314,2024-01-01T00:00:00Z,male,TRUE,7-12 months,FALSE,2023-12-27T17:00:00Z,29,90,100,House,1977-03-19,90100,2 years,46,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,2023-12-28T17:59:53Z,Afternoon (12:00 - 17:59),exposure_5828ee28-96cb-451d-9eba-897a29a4fcce,1,1,Gowrie Junction,Toowoomba - West,Toowoomba,Toowoomba,2
2024-01-09T00:00:00Z,claim_f2c3c9f5-0cf0-4cf1-ae24-11753cbbf292,2,exposure_1679aea1-4e46-4491-a977-a3eee3dbcae5,covered_paid,Dental,922.9090909090908,1013.8181818181818,2315,Nelson Bay,NSW,40144,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-25T17:00:00Z,3,100,100,House,2002-08-16,100100,0-6 months,21,1,1,purebred,teckel,dachshundminiature smooth haired,dachshundminiature smooth haired,FALSE,1,2023-11-26T15:24:02Z,Afternoon (12:00 - 17:59),exposure_1679aea1-4e46-4491-a977-a3eee3dbcae5,1,1,Nelson Bay (NSW),Nelson Bay Peninsula,Port Stephens,Hunter Valley exc Newcastle,4
2024-01-09T00:00:00Z,claim_f7ca0f06-63d2-4d2a-8559-40c3431bed8b,2,exposure_5cdf3177-c4ed-4209-a12d-1e312b01a41a,covered_paid,Illness,398.2545454545454,497.8181818181818,3350,Mount Pleasant,VIC,65032,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-29T17:00:00Z,3,80,0,Apartment,1999-02-17,800,0-6 months,24,1,2,purebred,collie related,australian shepherd,australian shepherd,FALSE,0,2023-11-30T18:24:02Z,Evening (18:00 - 23:59),exposure_5cdf3177-c4ed-4209-a12d-1e312b01a41a,1,1,Redan,Sebastopol - Redan,Ballarat,Ballarat,2
2024-01-09T00:00:00Z,claim_fcf1e768-655c-48e6-8e68-54ac7092523a,7,exposure_b5328572-8df4-4e2a-886b-8a4c99a40806,covered_paid,Injuries,60.29999999999999,157.90909090909088,2029,Rose Bay,NSW,79006,2024-01-01T00:00:00Z,male,TRUE,0-3 months,FALSE,2023-06-26T17:00:00Z,5,90,100,House,1996-01-06,90100,0-6 months,27,3,1,cross,cross,cross,"poodleminiature, cavalier king charles spaniel",TRUE,0,2023-06-27T12:00:36Z,Afternoon (12:00 - 17:59),exposure_b5328572-8df4-4e2a-886b-8a4c99a40806,1,1,Rose Bay (NSW),Bellevue Hill,Eastern Suburbs - North,Sydney - Eastern Suburbs,1
2024-01-10T00:00:00Z,claim_04465b97-44ed-471c-af70-36a62e3e89c3,2,exposure_e38b646f-c8f3-4416-9cea-9340aee48a0e,covered_paid,Injuries,68.19090909090909,166.68181818181816,2090,Cremorne Point,NSW,79506,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-15T17:00:00Z,2,90,100,Apartment,1994-06-10,90100,0-6 months,29,1,2,purebred,collie related,border collie,border collie,FALSE,0,2023-11-16T11:17:27Z,Morning (05:00 - 11:59),exposure_e38b646f-c8f3-4416-9cea-9340aee48a0e,1,1,Kurraba Point,Neutral Bay - Kirribilli,North Sydney - Mosman,Sydney - North Sydney and Hornsby,1
2024-01-10T00:00:00Z,claim_6fe02abf-118d-43da-8e2a-febcabdef3fc,2,exposure_aa2822bb-7f53-4d52-bcde-22ee320b51da,covered_paid,Other,211.6909090909091,355.5272727272727,4504,Narangba,QLD,50980,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-07T17:00:00Z,88,80,100,House,1999-11-16,80100,7 years,24,1,3,purebred,brachycephalic,american staffordshire terrier,american staffordshire terrier,TRUE,0,2023-11-08T09:37:27Z,Morning (05:00 - 11:59),exposure_aa2822bb-7f53-4d52-bcde-22ee320b51da,1,1,Narangba,Narangba,Narangba - Burpengary,Moreton Bay - North,1
2024-01-10T00:00:00Z,claim_7a790a05-4f92-4960-bd9a-6ef6ee93fc56,2,exposure_2a764288-1e85-4b9b-85ff-f249a3f4685d,covered_paid,Gastrointestinal Issues,1597.4545454545453,2087.7272727272725,3030,Werribee,VIC,54507,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-11-04T17:00:00Z,3,80,100,House,1984-02-15,80100,0-6 months,39,1,2,designerbreed,water dog,mini groodle,mini groodle,FALSE,0,2023-11-05T12:21:44Z,Afternoon (12:00 - 17:59),exposure_2a764288-1e85-4b9b-85ff-f249a3f4685d,1,1,Point Cook,Point Cook - North West,Wyndham,Melbourne - West,1
2024-01-10T00:00:00Z,claim_801b972c-1669-467f-a406-5675c29d02c1,3,exposure_031b61a9-3647-4824-b0e6-e641ffe1e1f3,covered_paid,Other,24.98181818181818,122.13636363636364,2535,Shoalhaven Heads,NSW,42937,2024-01-01T00:00:00Z,female,TRUE,7-12 months,FALSE,2023-10-20T17:00:00Z,30,80,100,House,1950-09-10,80100,2 years,73,1,3,purebred,hound,rhodesian ridgeback,rhodesian ridgeback,FALSE,0,2023-10-21T05:12:58Z,Morning (05:00 - 11:59),exposure_031b61a9-3647-4824-b0e6-e641ffe1e1f3,1,1,Berry,Berry - Kangaroo Valley,Shoalhaven,Southern Highlands and Shoalhaven,3
2024-01-10T00:00:00Z,claim_b2d3f87d-cc34-4da5-bb30-dfb5db98ea18,1,exposure_87751984-0402-4342-958c-537ca61f8a0c,covered_paid,Eyes & ears,94.78181818181818,209.39090909090908,4227,Reedy Creek,QLD,51812,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-04T17:00:00Z,4,80,100,Apartment,1993-09-29,80100,0-6 months,30,1,3,purebred,retriever,golden retriever,golden retriever,FALSE,0,2023-12-06T06:19:38Z,Morning (05:00 - 11:59),exposure_87751984-0402-4342-958c-537ca61f8a0c,1,1,Varsity Lakes,Varsity Lakes,Robina,Gold Coast,1
2024-01-10T00:00:00Z,claim_b80df6f8-06f8-4f2a-b68c-e2578fad67ce,0,exposure_702e369d-e72f-429a-a211-bdc46354d241,covered_paid,Injuries,55.854545454545445,160.72727272727272,3818,Drouin,VIC,48380,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2024-01-01T17:00:00Z,3,80,100,House,1972-07-05,80100,0-6 months,51,1,1,designerbreed,water dog,cavoodle,cavoodle,FALSE,0,2024-01-02T13:38:08Z,Afternoon (12:00 - 17:59),exposure_702e369d-e72f-429a-a211-bdc46354d241,1,1,Torwood,Warragul,Baw Baw,Latrobe - Gippsland,4
2024-01-10T00:00:00Z,claim_eabe9173-0cc1-41aa-a49c-66cd6f6a1180,2,exposure_637407b6-ce11-439b-877f-88f4ba3f1fee,covered_paid,Ortho,44.61818181818181,146.68181818181816,6028,Currambine,WA,55718,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-05T17:00:00Z,61,80,100,House,1968-03-02,80100,5 years,55,1,1,cross,unknown,pomchi,pomchi,FALSE,0,2023-11-06T17:23:44Z,Afternoon (12:00 - 17:59),exposure_637407b6-ce11-439b-877f-88f4ba3f1fee,1,1,Burns Beach,Iluka - Burns Beach,Joondalup,Perth - North West,1
2024-01-11T00:00:00Z,claim_09dbf56f-35a8-4aff-8b08-bca5707243fa,1,exposure_b3ba51bf-89b5-4c31-81d9-491116456089,covered_paid,Other,255.06363636363633,318.8363636363636,6112,Armadale,WA,56278,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-20T17:00:00Z,6,80,100,House,2001-11-16,80100,0-6 months,22,1,4,purebred,mastiff,bullmastiff,bullmastiff,FALSE,0,2023-12-21T12:35:34Z,Afternoon (12:00 - 17:59),exposure_b3ba51bf-89b5-4c31-81d9-491116456089,1,1,Piara Waters,Piara Waters - Forrestdale,Gosnells,Perth - South East,1
2024-01-11T00:00:00Z,claim_39413132-f715-42f1-9433-d0c59f1fcdcb,2,exposure_c36c9613-6f3c-4dff-a769-172ed03ce253,covered_with_exclusions_paid,Injuries,581.8181818181818,789.090909090909,2650,Gobbagombalin,NSW,50516,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-11-22T17:00:00Z,10,80,0,House,1984-09-22,800,7-12 months,39,1,3,purebred,brachycephalic,american staffordshire terrier,american staffordshire terrier,FALSE,0,2023-11-23T19:58:41Z,Evening (18:00 - 23:59),exposure_c36c9613-6f3c-4dff-a769-172ed03ce253,1,1,Gregadoo,Wagga Wagga Surrounds,Wagga Wagga,Riverina,3
2024-01-11T00:00:00Z,claim_4bf0b421-5af6-46ed-8e5e-fb8000416306,2,exposure_76ecded4-7bda-46e7-b4bb-4b34e97acfaa,covered_paid,Allergies & skin,92.6181818181818,193.81818181818176,2731,Moama,NSW,47887,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-11-03T17:00:00Z,17,90,100,House,1974-08-01,90100,1 years,49,1,3,purebred,hound,rhodesian ridgeback,rhodesian ridgeback,FALSE,0,2023-11-04T06:09:07Z,Morning (05:00 - 11:59),exposure_76ecded4-7bda-46e7-b4bb-4b34e97acfaa,1,1,Moama,Moama,Campaspe,Shepparton,3
2024-01-11T00:00:00Z,claim_8147b4da-4cd7-44a1-9ce3-26a461a9ee23,2,exposure_4b84b554-5ede-4383-b211-2686faa26851,covered_with_exclusions_paid,Eyes & ears,92.26363636363637,234.16363636363633,2611,Denman Prospect,ACT,94368,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-27T17:00:00Z,2,80,100,Apartment,1997-05-04,80100,0-6 months,26,1,2,purebred,spaniel,english cocker spaniel,english cocker spaniel,TRUE,0,2023-10-31T08:20:51Z,Morning (05:00 - 11:59),exposure_4b84b554-5ede-4383-b211-2686faa26851,1,1,ACT Remainder - Rendezvous Creek,Namadgi,Weston Creek,Australian Capital Territory,1
2024-01-11T00:00:00Z,claim_c275a913-e74a-4fa5-a71a-58841ec2d16a,2,exposure_8fc05072-da6c-4701-877c-2bfc5b88164f,covered_paid,Other,14.418181818181816,105.32727272727271,2574,Bargo,NSW,54354,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-20T17:00:00Z,2,100,100,House,1983-02-08,100100,0-6 months,40,1,4,purebred,shepherd type,bernese mountain dog,bernese mountain dog,FALSE,0,2023-11-21T11:15:49Z,Morning (05:00 - 11:59),exposure_8fc05072-da6c-4701-877c-2bfc5b88164f,1,1,Bargo,Bargo,Wollondilly,Sydney - Outer South West,5
2024-01-11T00:00:00Z,claim_fd3626ca-d3b0-42e4-a829-297c7e557f8b,1,exposure_f9825843-3c3b-48dd-ac81-61e6bd5b7908,covered_paid,Injuries,91.14545454545454,101.27272727272728,3284,Port Fairy,VIC,46843,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-21T17:00:00Z,4,90,0,House,1964-11-02,900,0-6 months,59,1,1,purebred,terrier,border terrier,border terrier,FALSE,0,2023-12-22T17:02:52Z,Afternoon (12:00 - 17:59),exposure_f9825843-3c3b-48dd-ac81-61e6bd5b7908,1,1,Rosebrook (Vic.),Moyne - West,Warrnambool - Otway Ranges,Warrnambool and South West,5
2024-01-12T00:00:00Z,claim_10fea76b-6e1c-4fc6-980d-10349a17c5c1,2,exposure_3392046e-e1e9-4c0c-9e38-8869fd372000,covered_with_exclusions_paid,Eyes & ears,134.18181818181816,232.90909090909088,3013,Yarraville,VIC,71512,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-11-19T17:00:00Z,3,80,0,House,1998-04-22,800,0-6 months,25,1,3,designerbreed,water dog,groodle,groodle,FALSE,0,2023-11-20T11:13:23Z,Morning (05:00 - 11:59),exposure_3392046e-e1e9-4c0c-9e38-8869fd372000,1,1,Yarraville,Yarraville,Maribyrnong,Melbourne - West,1
2024-01-12T00:00:00Z,claim_2b3acc65-9226-4442-9e6e-9ed2ade80cbc,2,exposure_9c524ae9-3296-44d5-93c5-535298d36e13,covered_paid,Other,861.8181818181818,952.7272727272726,4170,Morningside,QLD,66344,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-11-12T17:00:00Z,2,100,100,House,1989-05-03,100100,0-6 months,34,1,1,cross,unknown,moodle,moodle,FALSE,0,2023-11-13T18:51:50Z,Evening (18:00 - 23:59),exposure_9c524ae9-3296-44d5-93c5-535298d36e13,1,1,Norman Park,Norman Park,Brisbane Inner - East,Brisbane Inner City,1
2024-01-12T00:00:00Z,claim_32c32a63-7cd5-48af-b5c0-e8f99e3c0f38,0,exposure_6e1899b3-6fec-485f-9172-f5cd2fcd55b8,covered_with_exclusions_paid,Other,48.4,273.95454545454544,3341,Greendale,VIC,51121,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-31T17:00:00Z,1,80,100,House,1966-01-22,80100,0-6 months,57,1,2,unnamed cross,unknown,border collie cross,border collie cross,FALSE,0,2024-01-01T08:39:32Z,Morning (05:00 - 11:59),exposure_6e1899b3-6fec-485f-9172-f5cd2fcd55b8,1,1,Pentland Hills,Bacchus Marsh,Melton - Bacchus Marsh,Melbourne - West,5
2024-01-12T00:00:00Z,claim_9ca1ad7e-70a2-4d8a-b877-7164199d5884,2,exposure_288d5589-47a3-4d81-a31b-164e6bd31708,covered_paid,Gastrointestinal Issues,131.7181818181818,164.65454545454546,6054,Bassendean,WA,55467,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-11-18T17:00:00Z,2,80,0,House,1956-02-04,800,0-6 months,67,1,3,designerbreed,water dog,goldendoodle,goldendoodle,FALSE,0,2023-11-13T16:44:08Z,Afternoon (12:00 - 17:59),exposure_288d5589-47a3-4d81-a31b-164e6bd31708,1,1,Kiara,Lockridge - Kiara,Swan,Perth - North East,1
2024-01-12T00:00:00Z,claim_9ccfb046-c884-4af1-a4c8-ba0f9e2f66c5,2,exposure_288d5589-47a3-4d81-a31b-164e6bd31708,covered_paid,Eyes & ears,21.236363636363635,26.545454545454543,6054,Bassendean,WA,55467,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-11-18T17:00:00Z,2,80,0,House,1956-02-04,800,0-6 months,67,1,3,designerbreed,water dog,goldendoodle,goldendoodle,FALSE,0,2023-11-13T16:44:08Z,Afternoon (12:00 - 17:59),exposure_288d5589-47a3-4d81-a31b-164e6bd31708,1,1,Kiara,Lockridge - Kiara,Swan,Perth - North East,1
2024-01-12T00:00:00Z,claim_c725193c-eaa2-400d-a59e-a45683721e8d,0,exposure_e38736b8-de00-40f7-bdfe-2da2b3be7dfd,covered_paid,Illness,236.22727272727272,327.1363636363636,2902,Kambah,ACT,64078,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-31T17:00:00Z,3,100,100,House,2002-10-10,100100,0-6 months,21,2,3.5,cross,cross,cross,"basset hound, great dane cross",TRUE,0,2023-12-26T06:43:31Z,Morning (05:00 - 11:59),exposure_e38736b8-de00-40f7-bdfe-2da2b3be7dfd,1,1,Kambah,Kambah,Tuggeranong,Australian Capital Territory,1
2024-01-14T00:00:00Z,claim_2b5a64e7-af66-434b-9122-b37192c36127,2,exposure_e7929fb8-dac0-4cad-8f4a-5abe239eb9f7,covered_paid,Ingestion,353.6727272727273,483.8818181818181,2212,Revesby,NSW,52768,2024-01-01T00:00:00Z,male,TRUE,0-3 months,FALSE,2023-11-12T17:00:00Z,5,90,100,Apartment,1995-10-11,90100,0-6 months,28,1,1,designerbreed,water dog,cavoodle,cavoodle,TRUE,1,2023-11-13T20:50:55Z,Evening (18:00 - 23:59),exposure_e7929fb8-dac0-4cad-8f4a-5abe239eb9f7,1,1,Revesby Heights,Panania (South) - Picnic Point,Bankstown,Sydney - Inner South West,1
2024-01-14T00:00:00Z,claim_82ad8c82-0f4d-4ad3-b297-c912e02a4bfa,1,exposure_fb6006e6-08d4-4b45-b8e3-63d1c0ab757c,covered_paid,Injuries,236.45454545454547,262.7272727272727,4300,Springfield Lakes,QLD,60567,2024-01-01T00:00:00Z,female,FALSE,FALSE,FALSE,2023-12-05T17:00:00Z,4,90,0,House,1999-10-13,900,0-6 months,24,2,1,cross,cross,cross,"fox terrierminiature, fox terrier cross",TRUE,0,2023-12-06T21:43:16Z,Evening (18:00 - 23:59),exposure_fb6006e6-08d4-4b45-b8e3-63d1c0ab757c,1,1,Bellbird Park,Bellbird Park,Springfield - Redbank,Ipswich,1
2024-01-14T00:00:00Z,claim_98b337f3-78f8-43a3-9572-313074dd6d69,0,exposure_341d64a2-6198-48e0-a034-4c40ede69998,covered_paid,Eyes & ears,89.99999999999999,100,2028,Double Bay,NSW,73196,2024-01-01T00:00:00Z,male,TRUE,7-12 months,FALSE,2024-01-07T17:00:00Z,50,90,0,Apartment,1996-08-17,900,4 years,27,2,1.5,cross,cross,cross,"poodle cross, shih tzu",FALSE,0,2024-01-08T19:46:37Z,Evening (18:00 - 23:59),exposure_341d64a2-6198-48e0-a034-4c40ede69998,1,0.774193548387097,Double Bay,Double Bay - Darling Point,Eastern Suburbs - North,Sydney - Eastern Suburbs,1
2024-01-15T00:00:00Z,claim_0001aa78-84d8-4305-ba66-acef6043d1b6,2,exposure_10c44027-85b1-40b0-98c1-ce8ed7f4b7c3,covered_paid,Illness,1041.7545454545457,1157.509090909091,2041,Birchgrove,NSW,84954,2024-01-01T00:00:00Z,female,TRUE,7-12 months,FALSE,2023-11-05T17:00:00Z,10,90,0,House,1993-12-20,900,7-12 months,29,1,2,unnamed cross,unknown,australian cattle dog cross,australian cattle dog cross,FALSE,0,2023-11-06T10:49:15Z,Morning (05:00 - 11:59),exposure_10c44027-85b1-40b0-98c1-ce8ed7f4b7c3,1,1,Balmain,Balmain,Leichhardt,Sydney - Inner West,1
2024-01-15T00:00:00Z,claim_0e090399-d630-4d99-822b-6eaa805e2c62,1,exposure_bb8b597c-5bd2-4be1-a8ab-a35bef482008,covered_paid,Illness,107.63636363636364,134.54545454545453,2519,Fairy Meadow,NSW,51966,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-27T17:00:00Z,25,80,0,House,1975-04-08,800,2 years,48,1,2,purebred,brachycephalic,staffordshire bull terrier,staffordshire bull terrier,FALSE,0,2023-12-01T06:03:31Z,Morning (05:00 - 11:59),exposure_bb8b597c-5bd2-4be1-a8ab-a35bef482008,1,1,Mount Pleasant (NSW),Balgownie - Fairy Meadow,Wollongong,Illawarra,1
2024-01-15T00:00:00Z,claim_2f84845b-d6bc-4550-ab63-7b2956b9cc27,1,exposure_bf377253-a627-4c2f-9b8c-b4e44c16efee,covered_paid,Eyes & ears,43.52727272727272,145.3272727272727,5064,Mount Osmond,SA,60797,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-10T17:00:00Z,5,80,100,House,1980-04-25,80100,0-6 months,43,1,2,cross,unknown,bordoodle,bordoodle,FALSE,0,2023-12-11T10:40:07Z,Morning (05:00 - 11:59),exposure_bf377253-a627-4c2f-9b8c-b4e44c16efee,1,1,Urrbrae,Mitcham (SA),Mitcham,Adelaide - South,1
2024-01-15T00:00:00Z,claim_401d0757-fafc-4f9d-9850-f2fbc54c7eb9,2,exposure_daaa78ec-2d68-4848-882b-59865e145276,covered_paid,Other,1370.6181818181817,1461.5272727272727,4207,Edens Landing,QLD,51797,2024-01-01T00:00:00Z,female,TRUE,2+ years,FALSE,2023-11-07T17:00:00Z,78,100,100,House,1991-11-16,100100,6 years,32,1,2,cross,unknown,labrador husky,labrador husky,FALSE,0,2023-11-08T09:40:04Z,Morning (05:00 - 11:59),exposure_daaa78ec-2d68-4848-882b-59865e145276,1,1,Edens Landing,Bethania - Waterford,Loganlea - Carbrook,Logan - Beaudesert,1
2024-01-15T00:00:00Z,claim_4209a59e-88e8-4361-a2d2-27c95b6c8b89,1,exposure_d9e0cc90-f1e6-4992-9385-33a429631d53,covered_paid,Eyes & ears,285.13636363636357,316.8181818181818,4215,Southport,QLD,42935,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-12-13T17:00:00Z,34,90,0,House,1998-07-09,900,2 years,25,1,3,purebred,retriever,golden retriever,golden retriever,TRUE,0,2023-11-28T22:05:43Z,Evening (18:00 - 23:59),exposure_d9e0cc90-f1e6-4992-9385-33a429631d53,1,1,Southport (Qld),Southport - South,Southport,Gold Coast,1
2024-01-15T00:00:00Z,claim_8838dafe-a796-4a51-8d5b-35fdb181c8e3,2,exposure_10c44027-85b1-40b0-98c1-ce8ed7f4b7c3,covered_paid,Illness,1697.5999999999997,1886.2272727272723,2041,Birchgrove,NSW,84954,2024-01-01T00:00:00Z,female,TRUE,7-12 months,FALSE,2023-11-05T17:00:00Z,10,90,0,House,1993-12-20,900,7-12 months,29,1,2,unnamed cross,unknown,australian cattle dog cross,australian cattle dog cross,FALSE,0,2023-11-06T10:49:15Z,Morning (05:00 - 11:59),exposure_10c44027-85b1-40b0-98c1-ce8ed7f4b7c3,1,1,Balmain,Balmain,Leichhardt,Sydney - Inner West,1
2024-01-15T00:00:00Z,claim_8c897941-a304-4a3c-be13-0bcb8b8e216d,2,exposure_722d87e5-ebba-4480-833c-10efb272bd1d,covered_paid,Gastrointestinal Issues,65,65,2099,Narraweena,NSW,54926,2024-01-01T00:00:00Z,male,FALSE,FALSE,FALSE,2023-11-20T17:00:00Z,2,100,100,House,1995-03-22,100100,0-6 months,28,1,2,purebred,collie related,australian shepherd,australian shepherd,FALSE,0,2023-11-21T11:40:47Z,Morning (05:00 - 11:59),exposure_722d87e5-ebba-4480-833c-10efb272bd1d,1,1,Oxford Falls,Frenchs Forest - Oxford Falls,Warringah,Sydney - Northern Beaches,1
